trajectory_id,seed,arm,original_role,v2_role,anchor,n,noise_replica,ablation,fit_budget,representation,input_mode,rank_cap,actual_rank,k,alpha,predicted_difference_norm,prediction_hash,prediction_key,prediction_file,delta_pX_error_ss,delta_pX_truth_ss,delta_v_error_ss,delta_v_truth_ss,full_error_ss,full_truth_ss,treatment_status
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,fit_budget_2,2,per_prompt,actual_d,2,2,5,0.01,0.02484577580605839,b590d9a2af72b3d158ad9a03b8060f26c4f7fd07a329132b0b58969018f9aa3d,a24_nNone_r2_fit_budget_2,predictions/seed203_X_VALID.npz,3.0610614833281214e-07,2.5523990051044468e-06,1.427745881295575e-06,8.230320085326971e-06,0.00020048595988879557,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,fit_budget_4,4,per_prompt,actual_d,2,2,7,0.01,0.02470199849854792,3f2872da32383f261fd7cda449835d36e29dc7125d647248b08108a63c2e47f6,a24_nNone_r2_fit_budget_4,predictions/seed203_X_VALID.npz,2.7019323670200386e-07,2.5523990051044468e-06,1.7279466687924752e-06,8.230320085326971e-06,0.00020213584531679685,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,pooled,8,pooled,actual_d,2,2,12,0.01,0.026175591971422267,01a34daab9668a1b6a1f7171ea0c6e27ec782b96acba989a95d5409bf002c8d4,a24_nNone_r2_pooled,predictions/seed203_X_VALID.npz,2.313437916043911e-07,2.5523990051044468e-06,1.1190304220419015e-06,8.230320085326971e-06,0.00017659257692852898,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,six_group,8,six_group,actual_d,2,2,12,0.01,0.02637896750619152,7c0a8bdfc7ebbc25038f2657822fc9b9593b9426cac8d5ff5a5f27681624358c,a24_nNone_r2_six_group,predictions/seed203_X_VALID.npz,1.9526218812574483e-07,2.5523990051044468e-06,1.1705703746215673e-06,8.230320085326971e-06,0.00016575673558775285,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,norm_only,8,per_prompt,norm_only,2,1,1,0.01,0.0027092340701751253,184d82ed69303b62cdb963ab44eca9ece926dbfbcaa4fb15fec76164c5090485,a24_nNone_r2_norm_only,predictions/seed203_X_VALID.npz,2.488671539620239e-06,2.5523990051044468e-06,6.116521507331132e-06,8.230320085326971e-06,0.0012713997783033797,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,sgd_proxy,8,per_prompt,sgd_proxy,2,2,11,0.01,0.061965147549896175,8d0dc04ff08bd8cbf21849adbdae40201738df57889d3b774bae2559bbe177f9,a24_nNone_r2_sgd_proxy,predictions/seed203_X_VALID.npz,4.728318820383913e-07,2.5523990051044468e-06,1.3228695770748676e-05,8.230320085326971e-06,0.0007061907067795939,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,reference_nonzero,8,per_prompt,actual_d,FULL,12,12,0.01,0.026424846298067985,5883494aabf6821bd174cbf3da651f9eb0066a42eb954478f8486ddea57e1dea,a24_nNone_rFULL_reference_nonzero,predictions/seed203_X_VALID.npz,2.166792091973837e-07,2.5523990051044468e-06,1.0343729667545706e-06,8.230320085326971e-06,0.00014324734367288783,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,fit_budget_1,1,per_prompt,actual_d,FULL,2,2,0.01,0.023178557312749967,79fbfe8dd4df35fedd5b42787c120adf129d0f53c1e7d405916a99fe1f6e8981,a24_nNone_rFULL_fit_budget_1,predictions/seed203_X_VALID.npz,4.4050239802667934e-07,2.5523990051044468e-06,1.7802699113963135e-06,8.230320085326971e-06,0.0002620543911504579,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,fit_budget_2,2,per_prompt,actual_d,FULL,5,5,0.01,0.024818854830689824,335dd0b0a24d651788210e080fc46daa3239f34cbc3717f6777f8b468f8d9353,a24_nNone_rFULL_fit_budget_2,predictions/seed203_X_VALID.npz,2.8384359319815647e-07,2.5523990051044468e-06,1.2500679457908302e-06,8.230320085326971e-06,0.0001827303955616574,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,fit_budget_4,4,per_prompt,actual_d,FULL,7,7,0.01,0.0247324651356993,37e3ff87224d2ef827410d29f717289bacf7df86a5f97fab76cefc179bcea1d9,a24_nNone_rFULL_fit_budget_4,predictions/seed203_X_VALID.npz,2.670101657291024e-07,2.5523990051044468e-06,1.5503396552658936e-06,8.230320085326971e-06,0.0001891594751077647,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,pooled,8,pooled,actual_d,FULL,3,12,0.01,0.02617478973004733,8587eaa8ca769e4090e9d290d4e25cdfc27a6a4069eb253299f0745e663af488,a24_nNone_rFULL_pooled,predictions/seed203_X_VALID.npz,2.442899731848178e-07,2.5523990051044468e-06,1.1146058104687525e-06,8.230320085326971e-06,0.0001766011538879619,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,six_group,8,six_group,actual_d,FULL,12,12,0.01,0.026215187426345696,c17f9a99ce62f10f481ca47f81dcc862f4a8cc6c99149075eed562b8f03c5248,a24_nNone_rFULL_six_group,predictions/seed203_X_VALID.npz,2.1667920919738403e-07,2.5523990051044468e-06,1.0343729667545596e-06,8.230320085326971e-06,0.00016353866867857542,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,norm_only,8,per_prompt,norm_only,FULL,1,1,0.01,0.0027092340701751253,184d82ed69303b62cdb963ab44eca9ece926dbfbcaa4fb15fec76164c5090485,a24_nNone_rFULL_norm_only,predictions/seed203_X_VALID.npz,2.488671539620239e-06,2.5523990051044468e-06,6.116521507331132e-06,8.230320085326971e-06,0.0012713997783033797,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,exact,,sgd_proxy,8,per_prompt,sgd_proxy,FULL,11,11,0.01,0.061931529876839864,85591b7f1e312cd75df6463a2f112b24d08f8d84edca6a3ba946103e57fddbdf,a24_nNone_rFULL_sgd_proxy,predictions/seed203_X_VALID.npz,3.504953307240972e-07,2.5523990051044468e-06,1.4509644987492719e-05,8.230320085326971e-06,0.0007014231917388304,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,reference_nonzero,8,per_prompt,actual_d,1,1,12,0.01,0.6007943331379287,f6c6aeb706e77397ea515d16751ea0190b4e189797b4336c6dce39e59eb85a6f,a24_n64_r1_reference_nonzero,predictions/seed203_X_VALID.npz,0.0001456753986279812,2.5523990051044468e-06,0.0002649571329557289,8.230320085326971e-06,0.3570168895415094,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,fit_budget_1,1,per_prompt,actual_d,1,1,2,0.01,1.9578687892127888,d8acb838495cd0a476695293809b9322d99da5b66f74975a15145060c1f066b4,a24_n64_r1_fit_budget_1,predictions/seed203_X_VALID.npz,0.0017930797090658249,2.5523990051044468e-06,0.0010091651240903905,8.230320085326971e-06,3.842641424719807,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,fit_budget_2,2,per_prompt,actual_d,1,1,5,0.01,1.072725905209023,b05c11b92610f28c883149e2aaef9699c52494eaae83a7c1f8bf2c1cd0ac7f52,a24_n64_r1_fit_budget_2,predictions/seed203_X_VALID.npz,0.0005791994857944609,2.5523990051044468e-06,0.0005031149022211091,8.230320085326971e-06,1.160734451198189,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,fit_budget_4,4,per_prompt,actual_d,1,1,7,0.01,0.5206494944491453,945fc442a009e101a5dd6367d3125c1d77b36347c8ce40b8f339668a1825a8fa,a24_n64_r1_fit_budget_4,predictions/seed203_X_VALID.npz,0.00012050274375837144,2.5523990051044468e-06,0.00018397552275704014,8.230320085326971e-06,0.2672977940477804,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,pooled,8,pooled,actual_d,1,1,12,0.01,0.011174815870580668,279ddec219a758750fbccf0e8c8f0242176c8447754aab14595aaed809df1229,a24_n64_r1_pooled,predictions/seed203_X_VALID.npz,2.0383556956619645e-06,2.5523990051044468e-06,8.101449648790608e-06,8.230320085326971e-06,0.0010869700384256522,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,six_group,8,six_group,actual_d,1,1,12,0.01,0.25221213331163284,7e48b86062d7f9f5dab265e22d74d8eba6053841f850b446f991e39be08d32f0,a24_n64_r1_six_group,predictions/seed203_X_VALID.npz,0.000613013738589338,2.5523990051044468e-06,0.0002047897970507602,8.230320085326971e-06,0.06786993472405028,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,norm_only,8,per_prompt,norm_only,1,1,1,0.01,0.08249304776281066,821d5f4d36bd76e10fc573a8149ac574bcefef6e8210e532baa7e415b66ab4e1,a24_n64_r1_norm_only,predictions/seed203_X_VALID.npz,5.252564708068488e-06,2.5523990051044468e-06,1.2022876416716992e-05,8.230320085326971e-06,0.007485550337421246,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,sgd_proxy,8,per_prompt,sgd_proxy,1,1,11,0.01,0.6117467947736608,8f7794d92c5d260b9a57bf0351344f511afd0a5abdf456fe0e5eb20240a778bb,a24_n64_r1_sgd_proxy,predictions/seed203_X_VALID.npz,0.00017329791435853858,2.5523990051044468e-06,0.0002670728524154093,8.230320085326971e-06,0.3696009810576562,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,reference_nonzero,8,per_prompt,actual_d,2,2,12,0.01,0.6950337349760835,f885d9ee8abf879b4a345a2fadd9811eafdf47dd6ee81f68bf5157f2be6b0c38,a24_n64_r2_reference_nonzero,predictions/seed203_X_VALID.npz,0.00019367425956256997,2.5523990051044468e-06,0.00036016333442023026,8.230320085326971e-06,0.4781712580529707,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,fit_budget_1,1,per_prompt,actual_d,2,2,2,0.01,1.274359372790937,544c7ad3ad33e7332e2d1a90775e287a9d8c88e1e2a36b75d310a74e37feaa64,a24_n64_r2_fit_budget_1,predictions/seed203_X_VALID.npz,0.001441312085812965,2.5523990051044468e-06,0.00036297336421492574,8.230320085326971e-06,1.6219079904648948,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,fit_budget_2,2,per_prompt,actual_d,2,2,5,0.01,1.3015898779058814,c51a94adab8afb304d01eabdea9cc3f538c345b4bde97aea18f7e7f0c56e57e4,a24_n64_r2_fit_budget_2,predictions/seed203_X_VALID.npz,0.0025924663242861937,2.5523990051044468e-06,0.0003815702497540716,8.230320085326971e-06,1.697931448450535,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,fit_budget_4,4,per_prompt,actual_d,2,2,7,0.01,1.2556114077675755,3245b6fb1f2a1a59f55e8eb3ab73be046cdc64fc75a044ce83d708958d64f3e6,a24_n64_r2_fit_budget_4,predictions/seed203_X_VALID.npz,0.001224263193977164,2.5523990051044468e-06,0.0009196170985890427,8.230320085326971e-06,1.56568694033515,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,pooled,8,pooled,actual_d,2,2,12,0.01,0.03771570227052332,3996156237c9fcc3402b693ff05f68fd57501da9b9421ca631758e3acb2745c1,a24_n64_r2_pooled,predictions/seed203_X_VALID.npz,4.140145358367292e-05,2.5523990051044468e-06,4.254137608908698e-06,8.230320085326971e-06,0.002334731160396044,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,six_group,8,six_group,actual_d,2,2,12,0.01,0.14505361913904954,e4f8af8832e9cf195a50e14e45999245c814898e0f1958738d3737bcec1509af,a24_n64_r2_six_group,predictions/seed203_X_VALID.npz,0.00020447160326237187,2.5523990051044468e-06,6.461689928978276e-05,8.230320085326971e-06,0.022115514428929443,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,norm_only,8,per_prompt,norm_only,2,1,1,0.01,0.08249304776281066,821d5f4d36bd76e10fc573a8149ac574bcefef6e8210e532baa7e415b66ab4e1,a24_n64_r2_norm_only,predictions/seed203_X_VALID.npz,5.252564708068488e-06,2.5523990051044468e-06,1.2022876416716992e-05,8.230320085326971e-06,0.007485550337421246,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,sgd_proxy,8,per_prompt,sgd_proxy,2,2,11,0.01,0.8040875882257148,a469ccd6e31b109a4f28f770613653ee5d816a17bf4878ea68d278c3a951db74,a24_n64_r2_sgd_proxy,predictions/seed203_X_VALID.npz,0.00047607776464036745,2.5523990051044468e-06,0.00036602742591051047,8.230320085326971e-06,0.6403545067869268,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,reference_nonzero,8,per_prompt,actual_d,FULL,12,12,0.01,0.4839577693288656,d41ffe87e3fded2a1727417c91425e8310b11db67c19c09f0a689b4017450cf6,a24_n64_rFULL_reference_nonzero,predictions/seed203_X_VALID.npz,0.00034049839846658016,2.5523990051044468e-06,0.00011143541486096914,8.230320085326971e-06,0.23525303250394602,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,fit_budget_1,1,per_prompt,actual_d,FULL,2,2,0.01,1.274359372790937,544c7ad3ad33e7332e2d1a90775e287a9d8c88e1e2a36b75d310a74e37feaa64,a24_n64_rFULL_fit_budget_1,predictions/seed203_X_VALID.npz,0.001441312085812965,2.5523990051044468e-06,0.00036297336421492574,8.230320085326971e-06,1.6219079904648948,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,fit_budget_2,2,per_prompt,actual_d,FULL,5,5,0.01,0.9399570705801236,089e187c862259e3d845f207f8c621b1afd5222781a7fa6292968273c3c40775,a24_n64_rFULL_fit_budget_2,predictions/seed203_X_VALID.npz,0.0011515719954866238,2.5523990051044468e-06,0.00031661063603274274,8.230320085326971e-06,0.8864268302361489,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,fit_budget_4,4,per_prompt,actual_d,FULL,7,7,0.01,0.655430428876988,91cb908a22428ead9ec4ff29dcd139bd92d5760e1532464755e9d3306982775b,a24_n64_rFULL_fit_budget_4,predictions/seed203_X_VALID.npz,0.0008208565916213943,2.5523990051044468e-06,0.0002091857787723485,8.230320085326971e-06,0.43118912380499924,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,pooled,8,pooled,actual_d,FULL,3,12,0.01,0.04024696675471854,6c8892e09ff7610a7930cee7d91614013851afaed492ad70d0b5b9bcc02a03d0,a24_n64_rFULL_pooled,predictions/seed203_X_VALID.npz,2.559460192448384e-05,2.5523990051044468e-06,4.052946157827113e-06,8.230320085326971e-06,0.0022608648123400078,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,six_group,8,six_group,actual_d,FULL,12,12,0.01,0.1311526719451433,8727d81d6de3dff8bccb539635523724f549f9a70ca3b304012cc1c3dd853421,a24_n64_rFULL_six_group,predictions/seed203_X_VALID.npz,0.0003404983984665794,2.5523990051044468e-06,0.0001114354148609691,8.230320085326971e-06,0.01845869797697704,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,norm_only,8,per_prompt,norm_only,FULL,1,1,0.01,0.08249304776281066,821d5f4d36bd76e10fc573a8149ac574bcefef6e8210e532baa7e415b66ab4e1,a24_n64_rFULL_norm_only,predictions/seed203_X_VALID.npz,5.252564708068488e-06,2.5523990051044468e-06,1.2022876416716992e-05,8.230320085326971e-06,0.007485550337421246,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,24,64,0,sgd_proxy,8,per_prompt,sgd_proxy,FULL,11,11,0.01,1.0965317312926144,cc39ab9f7b92ea7a7bdd060937e7e1503a36eae5214443a6d6707d9433a3591a,a24_n64_rFULL_sgd_proxy,predictions/seed203_X_VALID.npz,0.0013421214188829528,2.5523990051044468e-06,0.0005640687255189906,8.230320085326971e-06,1.1959097286490543,0.001421824361827626,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,reference_nonzero,8,per_prompt,actual_d,1,1,13,0.01,0.007618689918795359,71df0215fcd7983d5f0e742e1645bff89aa4eccd685c5392c4466f5191ab7539,a40_nNone_r1_reference_nonzero,predictions/seed203_X_VALID.npz,8.641341357856496e-08,4.499872686052817e-07,1.885323811223527e-06,2.0901530792621275e-06,0.00014613647327129954,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,fit_budget_1,1,per_prompt,actual_d,1,1,1,0.01,0.0032174301346654796,9b89f7c806e0bc063f2012021518fd784adb2491168a5de54ea553b0615fe950,a40_nNone_r1_fit_budget_1,predictions/seed203_X_VALID.npz,2.639036173360229e-07,4.499872686052817e-07,1.9398743549738242e-06,2.0901530792621275e-06,0.00024406394593819711,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,fit_budget_2,2,per_prompt,actual_d,1,1,2,0.01,0.003296977394209347,88c78cc0b230bd2daf95e2cf38fe9dd1f733bc922a6523be9a3aee28cfcb1159,a40_nNone_r1_fit_budget_2,predictions/seed203_X_VALID.npz,2.5306807981332167e-07,4.499872686052817e-07,1.980141837654917e-06,2.0901530792621275e-06,0.00024262109007809016,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,fit_budget_4,4,per_prompt,actual_d,1,1,7,0.01,0.007665105322281688,243cf24f37e9705b75d3704e7718d3bbf4c8e86a0ae965939ce13003b6f5b051,a40_nNone_r1_fit_budget_4,predictions/seed203_X_VALID.npz,8.649980206491508e-08,4.499872686052817e-07,2.0132737053420836e-06,2.0901530792621275e-06,0.00014857149605643932,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,pooled,8,pooled,actual_d,1,1,13,0.01,0.007460503313184879,e9bc25610522b031ac2df64735a7289995891c31f007ed4787c967b81415f821,a40_nNone_r1_pooled,predictions/seed203_X_VALID.npz,7.994064724998599e-08,4.499872686052817e-07,1.885193615535114e-06,2.0901530792621275e-06,0.00014453771066490586,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,six_group,8,six_group,actual_d,1,1,13,0.01,0.007542534716694016,91c348814f952106afd23e6610a962f445985f189eb903b29eed62b944b4fecd,a40_nNone_r1_six_group,predictions/seed203_X_VALID.npz,8.168752630520946e-08,4.499872686052817e-07,1.8762996700961046e-06,2.0901530792621275e-06,0.0001441810168661124,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,norm_only,8,per_prompt,norm_only,1,1,1,0.01,0.001193640878802247,15d786350ce91474736629888b6e1e1ef7cbc41dd21646d42ef2bb41d28f8388,a40_nNone_r1_norm_only,predictions/seed203_X_VALID.npz,3.676190238396705e-07,4.499872686052817e-07,2.0819958992062235e-06,2.0901530792621275e-06,0.00030701234357107394,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,sgd_proxy,8,per_prompt,sgd_proxy,1,1,12,0.01,0.020441763951889912,ee1c33e6705a7210969948a9492cdbd26b62e734c9b047b102cc065cae465f21,a40_nNone_r1_sgd_proxy,predictions/seed203_X_VALID.npz,2.887175877241049e-07,4.499872686052817e-07,1.5559167352870875e-06,2.0901530792621275e-06,9.421284415348747e-05,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,reference_nonzero,8,per_prompt,actual_d,2,2,13,0.01,0.007627209141459652,e3d7c5aa923a8c8c3d16b30376f2e3124b0169015e9af03dce0c287306771778,a40_nNone_r2_reference_nonzero,predictions/seed203_X_VALID.npz,1.4887424403031557e-07,4.499872686052817e-07,8.943348857683283e-07,2.0901530792621275e-06,0.00013198223725272723,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,fit_budget_1,1,per_prompt,actual_d,2,1,1,0.01,0.0032174301346654796,9b89f7c806e0bc063f2012021518fd784adb2491168a5de54ea553b0615fe950,a40_nNone_r2_fit_budget_1,predictions/seed203_X_VALID.npz,2.639036173360229e-07,4.499872686052817e-07,1.9398743549738242e-06,2.0901530792621275e-06,0.00024406394593819711,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,fit_budget_2,2,per_prompt,actual_d,2,2,2,0.01,0.0033125533972889133,622954a7ed1a856b78ebfeca93bef214ca4c721a810a837a30ee78c50d617320,a40_nNone_r2_fit_budget_2,predictions/seed203_X_VALID.npz,2.7725076049699e-07,4.499872686052817e-07,1.8286378598220617e-06,2.0901530792621275e-06,0.0002395409863443288,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,fit_budget_4,4,per_prompt,actual_d,2,2,7,0.01,0.0075303225956480195,0d822f1d16cafa022cd4ea1270a039aa4d19738eb1e8d70c28cc74de62be5b76,a40_nNone_r2_fit_budget_4,predictions/seed203_X_VALID.npz,1.5422987480945668e-07,4.499872686052817e-07,9.769954925149938e-07,2.0901530792621275e-06,0.00013456253832514598,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,pooled,8,pooled,actual_d,2,2,13,0.01,0.00747910693780806,252c71e3ca3b5d8955b91fdaff6335b6ff007fab467f386406af4ad08b756d25,a40_nNone_r2_pooled,predictions/seed203_X_VALID.npz,1.4970099441039427e-07,4.499872686052817e-07,9.001342644197239e-07,2.0901530792621275e-06,0.00013472290269063783,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,six_group,8,six_group,actual_d,2,2,13,0.01,0.007509191633047124,187774b870ed7a304b566ec3ff4a4028b1f40fb06dbfe40b5ea37c6165aaed83,a40_nNone_r2_six_group,predictions/seed203_X_VALID.npz,1.4618025903155612e-07,4.499872686052817e-07,9.02121683834067e-07,2.0901530792621275e-06,0.0001345840342756556,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,norm_only,8,per_prompt,norm_only,2,1,1,0.01,0.001193640878802247,15d786350ce91474736629888b6e1e1ef7cbc41dd21646d42ef2bb41d28f8388,a40_nNone_r2_norm_only,predictions/seed203_X_VALID.npz,3.676190238396705e-07,4.499872686052817e-07,2.0819958992062235e-06,2.0901530792621275e-06,0.00030701234357107394,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,sgd_proxy,8,per_prompt,sgd_proxy,2,2,12,0.01,0.021121625331844928,adfcbdcadf23352f0a1c9aa810aa9f8795d13f568bed62d616e1e3b2ced95da3,a40_nNone_r2_sgd_proxy,predictions/seed203_X_VALID.npz,1.3430933353470533e-07,4.499872686052817e-07,1.467860175011905e-07,2.0901530792621275e-06,6.0678256550557204e-05,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,reference_nonzero,8,per_prompt,actual_d,FULL,13,13,0.01,0.0076011957678013865,d4b772be26a0d562687422f39d9f18ee1d98c47869c3d4eb9eb128e1cb8f1bb0,a40_nNone_rFULL_reference_nonzero,predictions/seed203_X_VALID.npz,1.4922202845796557e-07,4.499872686052817e-07,8.84166088800501e-07,2.0901530792621275e-06,0.0001312165772965623,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,fit_budget_1,1,per_prompt,actual_d,FULL,1,1,0.01,0.0032174301346654796,9b89f7c806e0bc063f2012021518fd784adb2491168a5de54ea553b0615fe950,a40_nNone_rFULL_fit_budget_1,predictions/seed203_X_VALID.npz,2.639036173360229e-07,4.499872686052817e-07,1.9398743549738242e-06,2.0901530792621275e-06,0.00024406394593819711,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
seed203_X_VALID,203,X_VALID,model_selection,legacy_diagnostic,40,exact,,fit_budget_2,2,per_prompt,actual_d,FULL,2,2,0.01,0.0033125533972889133,622954a7ed1a856b78ebfeca93bef214ca4c721a810a837a30ee78c50d617320,a40_nNone_rFULL_fit_budget_2,predictions/seed203_X_VALID.npz,2.7725076049699e-07,4.499872686052817e-07,1.8286378598220617e-06,2.0901530792621275e-06,0.0002395409863443288,0.00034593290293912556,NONZERO_EFFECTIVE_TREATMENT
