trajectory_id,seed,arm,original_role,v2_role,anchor,n,noise_replica,ablation,fit_budget,representation,input_mode,rank_cap,actual_rank,k,alpha,prediction_key,prediction_file,contrast,contrast_axis_index,predicted_difference_norm,prediction_hash,joint_packet_hash,full_error_ss,full_truth_ss,delta_pX_error_ss,delta_pX_truth_ss,delta_pX_mae,delta_pX_q95,delta_v_error_ss,delta_v_truth_ss,delta_v_mae,delta_v_q95
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_1,1,per_prompt,actual_d,2,2,2,0.01,a40_n64_r2_fit_budget_1,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.0764368645600146,02953ee9182cc77f3d2113425a9365c5421464582a6692d8d10fefae2aa15962,49d4eae4652414ff749d0c5ab33fea7ea1896997a923f5414be8d40dd4204fde,0.00591268520327199,0.00014125170480226983,1.2029095374019063e-05,7.83374437134764e-08,0.0002535536581743228,0.0020107032837098013,5.628755811377705e-07,3.4633433363067797e-06,6.408501966555297e-05,0.0004228193524787247
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_2,2,per_prompt,actual_d,2,2,5,0.01,a40_n64_r2_fit_budget_2,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,1.0066536013668068,1db0a15ed5c5bd73ba3e1cf212f5c7aeb0b6d0cbea6a0ed145a534df5fc1da06,f4a615363cc24a023054c3951e6281aeb6f66850c83c4ea00003f0fccb2e9ca5,1.0080354894154002,0.00444157070000764,0.002195682405599763,6.782681900699287e-07,0.005438239014764982,0.020159668541870172,0.0005708088464988126,5.0401184123216274e-05,0.0025380303406808565,0.012453399775594846
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_2,2,per_prompt,actual_d,2,2,5,0.01,a40_n64_r2_fit_budget_2,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.1039030024990389,99140877968184ff850ada9ab46fd676d0452f9823ecf6254faba37a700c35b2,f4a615363cc24a023054c3951e6281aeb6f66850c83c4ea00003f0fccb2e9ca5,0.011071818704640943,0.00014125170480226983,1.9673587921911038e-05,7.83374437134764e-08,0.00038223817810967373,0.0013973152023851296,1.504778364314623e-06,3.4633433363067797e-06,0.00010427969849278718,0.0006551741647660986
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_4,4,per_prompt,actual_d,2,2,10,0.01,a40_n64_r2_fit_budget_4,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.4883469884432269,edcc80f3fdef89b254a47075134097632f91ba23a442ef4110696b4e3bd5161b,754efd87ed5bdc6666d00976c084c87d641061af63e3e61cb117feb2d0f1ec59,0.24024370105151208,0.00444157070000764,0.0004277176799308635,6.782681900699287e-07,0.0023321332671640085,0.007619523173721747,0.0002989144361702178,5.0401184123216274e-05,0.002055787048604541,0.007382824612371316
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_4,4,per_prompt,actual_d,2,2,10,0.01,a40_n64_r2_fit_budget_4,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.14268193193342735,9dc238372ac76b9492ec84302b478e30abe273e9fd666b590d338c95cf65daba,754efd87ed5bdc6666d00976c084c87d641061af63e3e61cb117feb2d0f1ec59,0.021009282197018416,0.00014125170480226983,3.74541552561398e-05,7.83374437134764e-08,0.0005104569176609527,0.002333296309270357,2.682602478796879e-05,3.4633433363067797e-06,0.000416175716982245,0.002938850336299345
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,pooled,8,pooled,actual_d,2,2,17,0.01,a40_n64_r2_pooled,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.04372563076441706,36f7d3898db4760085583092d3e077a4ff1bb1d8d5a34dc462f6499fd71caeef,c8a0a749ced04a680a4b1b2af7329eeb5055bf7628d6f3383828e5a748fe19d0,0.004458699013245756,0.00444157070000764,8.417600259487623e-05,6.782681900699287e-07,0.0012145420380314242,0.003512126643628692,7.53544724073037e-05,5.0401184123216274e-05,0.0012477669095638565,0.0027721202764593483
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,pooled,8,pooled,actual_d,2,2,17,0.01,a40_n64_r2_pooled,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.03012001325479168,07f4268ac16c3c9abac008e3b447c0cf03e52faf0249bb001e0cd8a2c1746cda,c8a0a749ced04a680a4b1b2af7329eeb5055bf7628d6f3383828e5a748fe19d0,0.000553067023177932,0.00014125170480226983,6.044459659581983e-07,7.83374437134764e-08,7.92343149962427e-05,0.00032427672168210136,4.5764370516368065e-07,3.4633433363067797e-06,6.881747436877948e-05,0.00029073667252807115
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,six_group,8,six_group,actual_d,2,2,17,0.01,a40_n64_r2_six_group,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.17774272516972997,1a4b1a1429252d0f06578df4ddaae2e7ff9b3cc2fee49befa86301f246fadcfd,570dba14305ec55bfd1f32180bd7f12205a44d55c6f5dfa17004be93fd107aa9,0.02790949277401262,0.00444157070000764,0.00011125391541255485,6.782681900699287e-07,0.0011733646401266616,0.004768220273741427,0.00012541358880133863,5.0401184123216274e-05,0.001322193215464195,0.004292832711636917
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,six_group,8,six_group,actual_d,2,2,17,0.01,a40_n64_r2_six_group,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.03863354429666784,8eb47c1acc11ebbfb7ee6929b6c3847512f61728a4992f4b8845b8eca7ac16e8,570dba14305ec55bfd1f32180bd7f12205a44d55c6f5dfa17004be93fd107aa9,0.0017549219549701628,0.00014125170480226983,3.3595866863060886e-05,7.83374437134764e-08,0.0005448371344328006,0.002973637362439297,2.8602872958940372e-05,3.4633433363067797e-06,0.00041593622263895745,0.003144162831283808
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,norm_only,8,per_prompt,norm_only,2,1,1,0.01,a40_n64_r2_norm_only,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.015336214194648683,d4f479f9c46477d05eae78edd330d71eefc416c3f9a8d7d54dcce39b8072bfff,f011843f5f40589d6c9cc0a868df6c0fb1181b47112ff542f605ab3d79ec0a85,0.004644309719560955,0.00444157070000764,1.486322591490634e-06,6.782681900699287e-07,0.0001573636576316042,0.00048242746240480196,5.427992524209269e-05,5.0401184123216274e-05,0.0010258480972347064,0.0026322299239972934
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,norm_only,8,per_prompt,norm_only,2,1,1,0.01,a40_n64_r2_norm_only,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.015230491858073349,b4ee9d14a49e30eb2640059de6ceffbf3afa53e1b2b4aa80585a1b2b1847c38d,f011843f5f40589d6c9cc0a868df6c0fb1181b47112ff542f605ab3d79ec0a85,0.0003213210814609867,0.00014125170480226983,4.338500868073099e-07,7.83374437134764e-08,5.9993650547319674e-05,0.00027130978308660913,2.640097108066153e-06,3.4633433363067797e-06,0.00015859674847787443,0.0008036239057850487
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,sgd_proxy,8,per_prompt,sgd_proxy,2,2,17,0.01,a40_n64_r2_sgd_proxy,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.9182615202871811,a1dee35700552a17996685a9a83a4ca3e153fad73ca07fb0071aa4b097da18a3,316ccf3f2c9bad9c4d4d7b2393ec0c91653a6be3276bd107658636bd95bb8d52,0.8531717868972639,0.00444157070000764,0.0011985872818693487,6.782681900699287e-07,0.004467176505132882,0.014488355792347841,0.00047692764074639906,5.0401184123216274e-05,0.002369433429864389,0.007523173943221545
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,sgd_proxy,8,per_prompt,sgd_proxy,2,2,17,0.01,a40_n64_r2_sgd_proxy,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.17475631642083256,06f40007a0f142f34fc7e9168697647ea6ff5426c36fc061dbbe545720427b89,316ccf3f2c9bad9c4d4d7b2393ec0c91653a6be3276bd107658636bd95bb8d52,0.030760725625148165,0.00014125170480226983,4.0865788659025885e-05,7.83374437134764e-08,0.0005884090492216861,0.0031752082283214057,1.806765624791526e-05,3.4633433363067797e-06,0.0003797207788408897,0.0023872159068001903
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,reference_nonzero,8,per_prompt,actual_d,FULL,17,17,0.01,a40_n64_rFULL_reference_nonzero,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.33107260956285695,49ebdbbf6fd8db745a78410a97a12964901b4a900a20da22d33049c531fe8295,9e3866a696b6a7a96be5796a612188c5368069f7740a1fb518989072a8d753c5,0.11148214559034623,0.00444157070000764,0.0001803206168483431,6.782681900699287e-07,0.0016681043764390643,0.005668459481292443,6.661866120076358e-05,5.0401184123216274e-05,0.0009683004701615482,0.003950521937142429
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,reference_nonzero,8,per_prompt,actual_d,FULL,17,17,0.01,a40_n64_rFULL_reference_nonzero,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.08778944997506435,535da1e2f2624121e7f4959cc41643315fcf86d21238b51f3af538fd8e9d1be5,9e3866a696b6a7a96be5796a612188c5368069f7740a1fb518989072a8d753c5,0.007429978353934298,0.00014125170480226983,5.300971364807652e-06,7.83374437134764e-08,0.00018615343405448703,0.0011032502404352813,3.3917080535907546e-06,3.4633433363067797e-06,0.00015898001134841423,0.0008954107615521067
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_1,1,per_prompt,actual_d,FULL,2,2,0.01,a40_n64_rFULL_fit_budget_1,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.4955754108462784,4d4a17807017fc9c509c3fc815457dcf3e840aa16bc83386bd165cc817176c78,49d4eae4652414ff749d0c5ab33fea7ea1896997a923f5414be8d40dd4204fde,0.24613701856109033,0.00444157070000764,0.0005426254167325012,6.782681900699287e-07,0.0023327616295044334,0.012197284247911458,4.757644276950321e-05,5.0401184123216274e-05,0.0008289189494204412,0.0028767010638990113
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_1,1,per_prompt,actual_d,FULL,2,2,0.01,a40_n64_rFULL_fit_budget_1,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.0764368645600146,02953ee9182cc77f3d2113425a9365c5421464582a6692d8d10fefae2aa15962,49d4eae4652414ff749d0c5ab33fea7ea1896997a923f5414be8d40dd4204fde,0.00591268520327199,0.00014125170480226983,1.2029095374019063e-05,7.83374437134764e-08,0.0002535536581743228,0.0020107032837098013,5.628755811377705e-07,3.4633433363067797e-06,6.408501966555297e-05,0.0004228193524787247
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_2,2,per_prompt,actual_d,FULL,5,5,0.01,a40_n64_rFULL_fit_budget_2,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.3617552181451632,e8b424f82ad56f66ca6748a336712fb377a8821f05512528a0c21d1bfef0a6c3,93dc651a8a645ed8561ae1052d47f1e104a112019321bfa711e38d0498cd9cb6,0.1318969947409525,0.00444157070000764,0.00016784911432194468,6.782681900699287e-07,0.0013351271965376403,0.0050557511830548,3.8462337707096444e-05,5.0401184123216274e-05,0.000735453257392796,0.003078367153971356
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_2,2,per_prompt,actual_d,FULL,5,5,0.01,a40_n64_rFULL_fit_budget_2,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.06782581269441268,6c1dba4f1aa5ad9bbc50b3941fe6cdfe86d394b7b4d473bedbcfc5177971c499,93dc651a8a645ed8561ae1052d47f1e104a112019321bfa711e38d0498cd9cb6,0.004727181348881066,0.00014125170480226983,3.814046809414408e-06,7.83374437134764e-08,0.00013865367284679862,0.000923253674292078,8.105056700163112e-07,3.4633433363067797e-06,8.326311441511586e-05,0.000457386778953895
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_4,4,per_prompt,actual_d,FULL,10,10,0.01,a40_n64_rFULL_fit_budget_4,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.29903054136490914,dfcfa9041876245321d419cc3d707531c336028e46552b20314bede80afb8505,8773302abaac638eb484257dc527000a392d905ca6ff7a9dbfeecf3790811b76,0.09124348524118611,0.00444157070000764,0.0001712257932450692,6.782681900699287e-07,0.0014665926158984504,0.0054191759620907335,7.364036108652134e-05,5.0401184123216274e-05,0.0010384315752456502,0.0037688337694684266
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,fit_budget_4,4,per_prompt,actual_d,FULL,10,10,0.01,a40_n64_rFULL_fit_budget_4,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.07370509016202675,786b77e713cffd0e214f2f8aa9d6c2b0945c4fab12e454dd6f78b315855fb2ab,8773302abaac638eb484257dc527000a392d905ca6ff7a9dbfeecf3790811b76,0.0055698906241018935,0.00014125170480226983,5.816630294818898e-06,7.83374437134764e-08,0.00019160879005045744,0.0007160748480554548,3.150811547854459e-06,3.4633433363067797e-06,0.00016729646476625754,0.0009023351854751549
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,pooled,8,pooled,actual_d,FULL,3,17,0.01,a40_n64_rFULL_pooled,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.030662042032165986,49450383bf930d4cec27850981e1be5abdb44687b805e56d49a94bc9c123b437,f87f3a9c80b2b72b78b453dba9f5007a7344a128d641754ab3bb9b38820d80d1,0.0029636687034174155,0.00444157070000764,2.9945733712708935e-05,6.782681900699287e-07,0.0007679517860121155,0.0019317927167659282,2.1765774703282047e-05,5.0401184123216274e-05,0.0006605674700585772,0.001633122715355698
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,pooled,8,pooled,actual_d,FULL,3,17,0.01,a40_n64_rFULL_pooled,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.025158099084269636,acb3feae7bcf071627a6174dc30297499fd1ecd821e0b5f85d1c96a64df9113e,f87f3a9c80b2b72b78b453dba9f5007a7344a128d641754ab3bb9b38820d80d1,0.0004471158610199963,0.00014125170480226983,4.860620554151881e-08,7.83374437134764e-08,2.2092513858395567e-05,9.570951713071282e-05,2.0946626125810713e-06,3.4633433363067797e-06,0.0001476080115173138,0.0006102587927288856
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,six_group,8,six_group,actual_d,FULL,17,17,0.01,a40_n64_rFULL_six_group,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.12648009988396305,8ce9561337403fb128915965664a4c10c468a2c6f6beacf936d6bc69a4ae909e,736bdbe349f293e3d0005f20d180ba0a972570be2e53cfbeb03cae6756664115,0.0186543208734076,0.00444157070000764,0.00018032061684834322,6.782681900699287e-07,0.0016681043764390664,0.005668459481292422,6.661866120076344e-05,5.0401184123216274e-05,0.0009683004701615472,0.003950521937142431
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,six_group,8,six_group,actual_d,FULL,17,17,0.01,a40_n64_rFULL_six_group,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.03148693592288102,753531b4baf2cb9ed700ad6ceb08d7483bf848f3ef9751d63104f9cb065581e2,736bdbe349f293e3d0005f20d180ba0a972570be2e53cfbeb03cae6756664115,0.0008440961155549469,0.00014125170480226983,5.300971364807605e-06,7.83374437134764e-08,0.00018615343405448833,0.0011032502404352833,3.3917080535907356e-06,3.4633433363067797e-06,0.0001589800113484136,0.000895410761552105
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,norm_only,8,per_prompt,norm_only,FULL,1,1,0.01,a40_n64_rFULL_norm_only,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,0.015336214194648683,d4f479f9c46477d05eae78edd330d71eefc416c3f9a8d7d54dcce39b8072bfff,f011843f5f40589d6c9cc0a868df6c0fb1181b47112ff542f605ab3d79ec0a85,0.004644309719560955,0.00444157070000764,1.486322591490634e-06,6.782681900699287e-07,0.0001573636576316042,0.00048242746240480196,5.427992524209269e-05,5.0401184123216274e-05,0.0010258480972347064,0.0026322299239972934
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,norm_only,8,per_prompt,norm_only,FULL,1,1,0.01,a40_n64_rFULL_norm_only,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.015230491858073349,b4ee9d14a49e30eb2640059de6ceffbf3afa53e1b2b4aa80585a1b2b1847c38d,f011843f5f40589d6c9cc0a868df6c0fb1181b47112ff542f605ab3d79ec0a85,0.0003213210814609867,0.00014125170480226983,4.338500868073099e-07,7.83374437134764e-08,5.9993650547319674e-05,0.00027130978308660913,2.640097108066153e-06,3.4633433363067797e-06,0.00015859674847787443,0.0008036239057850487
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,sgd_proxy,8,per_prompt,sgd_proxy,FULL,17,17,0.01,a40_n64_rFULL_sgd_proxy,predictions/seed106_X_BASE.npz,joint_1_minus_joint_0,0,1.3113205385622797,8ce20b589d48e9ebea8d1360911ecc535a2c99d73e5d83a7ac3670c43332b1ba,2cd03f941f482cdacc4666b8d809840a5642fbe9e53ff40458312a1105222f55,1.7089164834179493,0.00444157070000764,0.002217350017608952,6.782681900699287e-07,0.005584464760343413,0.020954070434447997,0.0005538263882670566,5.0401184123216274e-05,0.002448345722078717,0.007813581173086604
seed106_X_BASE,106,X_BASE,development_fit,legacy_diagnostic,40,64,0,sgd_proxy,8,per_prompt,sgd_proxy,FULL,17,17,0.01,a40_n64_rFULL_sgd_proxy,predictions/seed106_X_BASE.npz,no_x_off_1_minus_joint_0,1,0.2704427468602856,6f1784309e35cf15d9c0ad81218b33cbd6afeedeebf7e316aa850454774894ab,2cd03f941f482cdacc4666b8d809840a5642fbe9e53ff40458312a1105222f55,0.07235931576825591,0.00014125170480226983,8.321898663624371e-05,7.83374437134764e-08,0.0007117000444152312,0.0032950662691857875,2.6283075545664954e-05,3.4633433363067797e-06,0.0004332729503233244,0.0021650846207443416
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,reference_nonzero,8,per_prompt,actual_d,1,1,19,0.01,a8_nNone_r1_reference_nonzero,predictions/seed106_X_VALID.npz,joint_1_minus_joint_0,0,0.032837277345699474,f1ec2264bb993f4f4c900de82123b9f973eb7bd0450ed0acdc1055476ffe584e,7e7c139cf4203b4915310b9027b5e1981a3fb4241ee54bd38e7854c9849444e8,0.0003271635401499454,0.002366239536793277,3.626638022578615e-07,6.885552101680984e-07,0.00012107637793753213,0.0001547009587625159,2.054698097719514e-06,4.737123454955563e-05,0.00023832751202039517,0.000558988171518792
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,reference_nonzero,8,per_prompt,actual_d,1,1,19,0.01,a8_nNone_r1_reference_nonzero,predictions/seed106_X_VALID.npz,no_x_off_1_minus_joint_0,1,0.012987449876363523,2338bf06ef01029e131a296f3d304b82c1b040ca233cd0a21bc62f5eef1364c3,7e7c139cf4203b4915310b9027b5e1981a3fb4241ee54bd38e7854c9849444e8,3.716963946060823e-05,0.00031807651598768236,4.8743861348606245e-08,9.69919903011245e-08,2.945486236054719e-05,9.21874102864861e-05,2.666794129573981e-08,5.632725385230374e-06,1.8738741856210833e-05,6.365499433825568e-05
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,fit_budget_1,1,per_prompt,actual_d,1,1,3,0.01,a8_nNone_r1_fit_budget_1,predictions/seed106_X_VALID.npz,joint_1_minus_joint_0,0,0.01927650820943206,d67d781b58b4ea5604a1e755567785ca508728328e8d9cf1310a216cbd4768d4,4b0dd63e9de45a3cdf0812c7473c92e81fe205669030b988dfa16a4d6b1042e2,0.0009368982893261515,0.002366239536793277,5.27873895142506e-07,6.885552101680984e-07,0.00014591246704032294,0.00019394992726893818,1.2575827638426433e-05,4.737123454955563e-05,0.0007065845266839948,0.0009523157560034934
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,fit_budget_1,1,per_prompt,actual_d,1,1,3,0.01,a8_nNone_r1_fit_budget_1,predictions/seed106_X_VALID.npz,no_x_off_1_minus_joint_0,1,0.00715720349832024,7a65ab4765b082408d325aaaaf04416f0a263d3549b84d8e3de352554703cb97,4b0dd63e9de45a3cdf0812c7473c92e81fe205669030b988dfa16a4d6b1042e2,0.00012260954064540136,0.00031807651598768236,7.398963629962967e-08,9.69919903011245e-08,3.6165952212368725e-05,0.00011618770822632118,1.226300634743605e-06,5.632725385230374e-06,0.0001485727400650226,0.0004322741785412244
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,fit_budget_2,2,per_prompt,actual_d,1,1,6,0.01,a8_nNone_r1_fit_budget_2,predictions/seed106_X_VALID.npz,joint_1_minus_joint_0,0,0.023876642116725005,d9fe8b8df12cf2145b12b340e95030854d55d83e644d99e4c094d22d6b21f6c2,4a0c13c10f2d2615de133d9ac459fcb4f00973d2aa57c5f29819ee41ae7d9e4a,0.0007027911596657633,0.002366239536793277,4.5851211152711324e-07,6.885552101680984e-07,0.00013612712899383224,0.00017849667223832568,8.436180751568547e-06,4.737123454955563e-05,0.0005543898296850136,0.0008191978782526242
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,fit_budget_2,2,per_prompt,actual_d,1,1,6,0.01,a8_nNone_r1_fit_budget_2,predictions/seed106_X_VALID.npz,no_x_off_1_minus_joint_0,1,0.009868271093765446,d8e174361c8d060383254edc86fe571e149055a78cd58a79b7ac539a3b0d9727,4a0c13c10f2d2615de133d9ac459fcb4f00973d2aa57c5f29819ee41ae7d9e4a,7.416293970649794e-05,0.00031807651598768236,6.1063858127996e-08,9.69919903011245e-08,3.286776799666719e-05,0.00010462537261113882,4.1935182208666285e-07,5.632725385230374e-06,8.525495423881556e-05,0.0002612747078954333
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,fit_budget_4,4,per_prompt,actual_d,1,1,11,0.01,a8_nNone_r1_fit_budget_4,predictions/seed106_X_VALID.npz,joint_1_minus_joint_0,0,0.02362496901518252,05e5040f46365f6b56c32b6190cbefe7aaafcdb38e22d72fae4a4d2a512bdf4d,ba43415f10e9eb6bb5b430cf201c4a84a5c3f24e931213024ef35d69503c2a8c,0.0007134358033298831,0.002366239536793277,4.507036982306614e-07,6.885552101680984e-07,0.00013508005394455847,0.0001749744466257396,8.886642553433862e-06,4.737123454955563e-05,0.0005665825500466258,0.0008609155740285314
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,fit_budget_4,4,per_prompt,actual_d,1,1,11,0.01,a8_nNone_r1_fit_budget_4,predictions/seed106_X_VALID.npz,no_x_off_1_minus_joint_0,1,0.009847285657817135,39537214bc4634fec762dde228ebbdb7efef8ae7b3a64a6f3e088c08b63455a9,ba43415f10e9eb6bb5b430cf201c4a84a5c3f24e931213024ef35d69503c2a8c,7.424046319010112e-05,0.00031807651598768236,5.97518016627976e-08,9.69919903011245e-08,3.250400237709716e-05,0.00010369231089038333,4.3193611772352314e-07,5.632725385230374e-06,8.630964544081199e-05,0.00026509222696076347
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,pooled,8,pooled,actual_d,1,1,19,0.01,a8_nNone_r1_pooled,predictions/seed106_X_VALID.npz,joint_1_minus_joint_0,0,0.03268160167489361,1649d0e1bdf082c4a2daadc5102ceb4ec0088cf4fadd7f6a6d415f1ea15fddb9,49a69ecd189ee49919b763170731eb75d99097b03c9449bef0c1478d5b0c7754,0.0003404465892823263,0.002366239536793277,3.713592868905269e-07,6.885552101680984e-07,0.00012117097474109645,0.00017356922769053954,2.042569249154322e-06,4.737123454955563e-05,0.00023854844276616815,0.0005452155004764318
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,pooled,8,pooled,actual_d,1,1,19,0.01,a8_nNone_r1_pooled,predictions/seed106_X_VALID.npz,no_x_off_1_minus_joint_0,1,0.012928503030167283,db57871e54d4eb6b838b20f8cd4b11cff2e1c554d416f09f77c148f3503370d7,49a69ecd189ee49919b763170731eb75d99097b03c9449bef0c1478d5b0c7754,3.8654889993889065e-05,0.00031807651598768236,5.03478855925474e-08,9.69919903011245e-08,2.947708272280254e-05,0.00010207986738061042,2.3499873306474107e-08,5.632725385230374e-06,1.7347124921064553e-05,6.017994090380407e-05
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,six_group,8,six_group,actual_d,1,1,19,0.01,a8_nNone_r1_six_group,predictions/seed106_X_VALID.npz,joint_1_minus_joint_0,0,0.03267576160508998,f9c5419d37ad0099627db340982478963d6cf5418d5e1a24c5ce685eba9aefe0,1f6b863320d62a8f45ae605164574282f59e7e5c7d877612588be72cd0ec7732,0.00034263678696806505,0.002366239536793277,3.6338738661506214e-07,6.885552101680984e-07,0.0001211972039983,0.00015488683282525442,2.086353665688065e-06,4.737123454955563e-05,0.00024074430840918113,0.0005611005309611013
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,six_group,8,six_group,actual_d,1,1,19,0.01,a8_nNone_r1_six_group,predictions/seed106_X_VALID.npz,no_x_off_1_minus_joint_0,1,0.012926624858938718,e169ac6405040070990ad567445f94503d837263e16c79f261574cf03ad56e1c,1f6b863320d62a8f45ae605164574282f59e7e5c7d877612588be72cd0ec7732,3.900316218521051e-05,0.00031807651598768236,4.883992048732438e-08,9.69919903011245e-08,2.9482949989916237e-05,9.229406846881403e-05,2.7746840890466317e-08,5.632725385230374e-06,1.908787626661376e-05,6.457090253575154e-05
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,norm_only,8,per_prompt,norm_only,1,1,1,0.01,a8_nNone_r1_norm_only,predictions/seed106_X_VALID.npz,joint_1_minus_joint_0,0,0.02677471717280327,36e0dc03b6b800058c7209d719a3d2e5c4825881d6f8738fc113c3db906ce965,4988f0843596eecf89fe4cc0fd6c9942c60b13302f27228e61cba0f1c49eab8a,0.0005714521668500397,0.002366239536793277,4.224164866790869e-07,6.885552101680984e-07,0.00012980447070234553,0.00017686001939255197,5.535045917822018e-06,4.737123454955563e-05,0.0004501943742787895,0.0007367888561164579
seed106_X_VALID,106,X_VALID,development_fit,legacy_diagnostic,8,exact,,norm_only,8,per_prompt,norm_only,1,1,1,0.01,a8_nNone_r1_norm_only,predictions/seed106_X_VALID.npz,no_x_off_1_minus_joint_0,1,0.006570589402318646,4709c4a3531ee833122c854dbe2aa84cc541ec40f58c1f0d14c768ea82e1b8e4,4988f0843596eecf89fe4cc0fd6c9942c60b13302f27228e61cba0f1c49eab8a,0.0001372667028192915,0.00031807651598768236,7.081152577539132e-08,9.69919903011245e-08,3.483543737706948e-05,0.00011581606323749749,1.568328723287771e-06,5.632725385230374e-06,0.00015118732550634519,0.0005176992293532677
